platformId,postUrl
617046085511477_1208473083035438,https://www.facebook.com/groups/617046085511477/permalink/1208473083035438
1777776282383903_2329993007162225,https://www.facebook.com/groups/1777776282383903/permalink/2329993007162225
244434326192462_1148896635746222,https://www.facebook.com/groups/244434326192462/permalink/1148896635746222
263280525001788_804362250893610,https://www.facebook.com/groups/263280525001788/permalink/804362250893610
213119612113696_5548493058576298,https://www.facebook.com/groups/213119612113696/permalink/5548493058576298
318054155770542_1144640926445190,https://www.facebook.com/groups/318054155770542/permalink/1144640926445190
996686547178888_2321926127988250,https://www.facebook.com/groups/996686547178888/permalink/2321926127988250
58497904029_10160044124469030,https://www.facebook.com/groups/58497904029/permalink/10160044124469030
1408881476027472_3244046759177592,https://www.facebook.com/groups/1408881476027472/permalink/3244046759177592
300502882007859_489522233105922,https://www.facebook.com/groups/300502882007859/permalink/489522233105922
752027401494281_5831153886914915,https://www.facebook.com/groups/752027401494281/permalink/5831153886914915
188767712970863_491467632700868,https://www.facebook.com/groups/188767712970863/permalink/491467632700868
60424456156_10158366561741157,https://www.facebook.com/60424456156/posts/10158366561741157
199449660197524_2463003043842163,https://www.facebook.com/199449660197524/posts/2463003043842163
100063738309319_523329726468300,https://www.facebook.com/100063738309319/posts/523329726468300
154293480153550_434106038838958,https://www.facebook.com/groups/154293480153550/permalink/434106038838958
2179200162353504_3253444768262366,https://www.facebook.com/groups/2179200162353504/permalink/3253444768262366
2002666590013487_3297609557185844,https://www.facebook.com/groups/2002666590013487/permalink/3297609557185844
171402620166371_1154542261852397,https://www.facebook.com/groups/171402620166371/permalink/1154542261852397
112310008814423_5827726453939388,https://www.facebook.com/112310008814423/posts/5827726453939388
287955778521287_1136067703710086,https://www.facebook.com/groups/287955778521287/permalink/1136067703710086
261724115292_913240606322596,https://www.facebook.com/261724115292/posts/913240606322596
139715763363486_1043584652976588,https://www.facebook.com/groups/139715763363486/permalink/1043584652976588
50822164516_10162518300669517,https://www.facebook.com/50822164516/posts/10162518300669517
109581179377504_1828194694182802,https://www.facebook.com/109581179377504/posts/1828194694182802
2209834329335361_3493568467628601,https://www.facebook.com/2209834329335361/posts/3493568467628601
100076058532459_181274821084468,https://www.facebook.com/100076058532459/posts/181274821084468
100069802041444_408334831503248,https://www.facebook.com/100069802041444/posts/408334831503248
100075947263942_183931310815110,https://www.facebook.com/100075947263942/posts/183931310815110
100083252106520_136694305782306,https://www.facebook.com/100083252106520/posts/136694305782306
100083379578658_135468249242494,https://www.facebook.com/100083379578658/posts/135468249242494
1623266224584784_3334237903487599,https://www.facebook.com/1623266224584784/posts/3334237903487599
155394177869961_5658117967597527,https://www.facebook.com/155394177869961/posts/5658117967597527
662037047270801_2540749446066209,https://www.facebook.com/662037047270801/posts/2540749446066209
134356286000_10159786984176001,https://www.facebook.com/134356286000/posts/10159786984176001
1971487276254928_8132124840191110,https://www.facebook.com/1971487276254928/posts/8132124840191110
539688926228188_2147617442101987,https://www.facebook.com/539688926228188/posts/2147617442101987
743343419358683_1776478726045142,https://www.facebook.com/743343419358683/posts/1776478726045142
290300868284859_1132853100696294,https://www.facebook.com/290300868284859/posts/1132853100696294
53389740349_10160350570485350,https://www.facebook.com/groups/53389740349/permalink/10160350570485350
406685624083155_833992174685829,https://www.facebook.com/groups/406685624083155/permalink/833992174685829
229702717069334_5871220129584203,https://www.facebook.com/229702717069334/posts/5871220129584203
147861845767191_1196028400950525,https://www.facebook.com/groups/147861845767191/permalink/1196028400950525
1241232522556439_5818188751527437,https://www.facebook.com/groups/1241232522556439/permalink/5818188751527437
489686678036714_1785580628447306,https://www.facebook.com/groups/489686678036714/permalink/1785580628447306
