platformId,postUrl
1946661392028677_6107591145935660,https://www.facebook.com/groups/1946661392028677/permalink/6107591145935660
980339235339175_5851878108185239,https://www.facebook.com/groups/980339235339175/permalink/5851878108185239
469832840863344_847479429765348,https://www.facebook.com/groups/469832840863344/permalink/847479429765348
695106660608335_5493428544109432,https://www.facebook.com/groups/695106660608335/permalink/5493428544109432
479596138901656_1988650444662877,https://www.facebook.com/groups/479596138901656/permalink/1988650444662877
639868183148831_1499711100497864,https://www.facebook.com/groups/639868183148831/permalink/1499711100497864
174760342677529_2371671479653060,https://www.facebook.com/groups/174760342677529/permalink/2371671479653060
632040284631404_861264635042300,https://www.facebook.com/groups/632040284631404/permalink/861264635042300
646521105524399_2249238281919332,https://www.facebook.com/groups/646521105524399/permalink/2249238281919332
2322192938021757_3287138038193904,https://www.facebook.com/groups/2322192938021757/permalink/3287138038193904
1546292368988979_3394540544164143,https://www.facebook.com/groups/1546292368988979/permalink/3394540544164143
533778604447403_837465230745404,https://www.facebook.com/groups/533778604447403/permalink/837465230745404
568782764123380_861304588204528,https://www.facebook.com/groups/568782764123380/permalink/861304588204528
481326865230125_6219405824755505,https://www.facebook.com/groups/481326865230125/permalink/6219405824755505
175267960787380_503374851310021,https://www.facebook.com/groups/175267960787380/permalink/503374851310021
2691496217794572_3418003328477187,https://www.facebook.com/groups/2691496217794572/permalink/3418003328477187
652860098658076_1141344766476271,https://www.facebook.com/groups/652860098658076/permalink/1141344766476271
2478447829122723_2994365804197587,https://www.facebook.com/groups/2478447829122723/permalink/2994365804197587
96396239537_10159255282604538,https://www.facebook.com/groups/96396239537/permalink/10159255282604538
100069106574254_415381404108742,https://www.facebook.com/100069106574254/posts/415381404108742
1406931306289757_3238807253102144,https://www.facebook.com/groups/1406931306289757/permalink/3238807253102144
628468454313594_1428516797642085,https://www.facebook.com/groups/628468454313594/permalink/1428516797642085
353285265608844_1146065382997491,https://www.facebook.com/groups/353285265608844/permalink/1146065382997491
254366974686220_5328117593977774,https://www.facebook.com/groups/254366974686220/permalink/5328117593977774
2240963602816347_3328080554104641,https://www.facebook.com/groups/2240963602816347/permalink/3328080554104641
293921865638279_680117140352081,https://www.facebook.com/groups/293921865638279/permalink/680117140352081
2695922777338416_3174734219457267,https://www.facebook.com/groups/2695922777338416/permalink/3174734219457267
100076125550295_177044081509776,https://www.facebook.com/100076125550295/posts/177044081509776
2191601284471408_3034872170144311,https://www.facebook.com/groups/2191601284471408/permalink/3034872170144311
846216772980135_1147578926177250,https://www.facebook.com/groups/846216772980135/permalink/1147578926177250
100064847239719_473107004860870,https://www.facebook.com/100064847239719/posts/473107004860870
688042038014714_2378096155675952,https://www.facebook.com/groups/688042038014714/permalink/2378096155675952
479298149544785_1397703634370894,https://www.facebook.com/groups/479298149544785/permalink/1397703634370894
881592012667823_1322269251933428,https://www.facebook.com/groups/881592012667823/permalink/1322269251933428
258932967776916_1830802277256636,https://www.facebook.com/258932967776916/posts/1830802277256636
490758922426221_631864091649036,https://www.facebook.com/groups/490758922426221/permalink/631864091649036
355815494775645_1923375658019613,https://www.facebook.com/groups/355815494775645/permalink/1923375658019613
928853544337405_1181847135704710,https://www.facebook.com/groups/928853544337405/permalink/1181847135704710
100066627788583_446947850869471,https://www.facebook.com/100066627788583/posts/446947850869471
980453466126553_1245394556299108,https://www.facebook.com/groups/980453466126553/permalink/1245394556299108
709236495821882_5482773355134815,https://www.facebook.com/groups/709236495821882/permalink/5482773355134815
290634865476004_806509647221854,https://www.facebook.com/groups/290634865476004/permalink/806509647221854
682128152515907_1197501680978549,https://www.facebook.com/groups/682128152515907/permalink/1197501680978549
747317919441431_1287513272088557,https://www.facebook.com/groups/747317919441431/permalink/1287513272088557
154626648590736_1074843296569062,https://www.facebook.com/groups/154626648590736/permalink/1074843296569062
479596138901656_1988649217996333,https://www.facebook.com/groups/479596138901656/permalink/1988649217996333
385674762436289_864750964528664,https://www.facebook.com/groups/385674762436289/permalink/864750964528664
469832840863344_847478073098817,https://www.facebook.com/groups/469832840863344/permalink/847478073098817
1946661392028677_6107586269269481,https://www.facebook.com/groups/1946661392028677/permalink/6107586269269481
2847301042207020_3285559598381160,https://www.facebook.com/groups/2847301042207020/permalink/3285559598381160
2847301042207020_3283521458584974,https://www.facebook.com/groups/2847301042207020/permalink/3283521458584974
2354996414735733_3412687955633235,https://www.facebook.com/groups/2354996414735733/permalink/3412687955633235
101058218380143_610393354113291,https://www.facebook.com/101058218380143/posts/610393354113291
100064301703061_473680048118715,https://www.facebook.com/100064301703061/posts/473680048118715
2847301042207020_3285595121710941,https://www.facebook.com/groups/2847301042207020/permalink/3285595121710941
2847301042207020_3285602935043493,https://www.facebook.com/groups/2847301042207020/permalink/3285602935043493
510330739854655_877749466446112,https://www.facebook.com/groups/510330739854655/permalink/877749466446112
198476062110774_532454298712947,https://www.facebook.com/groups/198476062110774/permalink/532454298712947
100052112183916_622758552804545,https://www.facebook.com/100052112183916/posts/622758552804545
1414301258874947_2984909808480743,https://www.facebook.com/1414301258874947/posts/2984909808480743
106555674896100_425537489664582,https://www.facebook.com/106555674896100/posts/425537489664582
198476062110774_532516875373356,https://www.facebook.com/groups/198476062110774/permalink/532516875373356
1825677117736985_2917031541934865,https://www.facebook.com/groups/1825677117736985/permalink/2917031541934865
419711551463721_4928155727285925,https://www.facebook.com/groups/419711551463721/permalink/4928155727285925
177837192996332_1263497307763643,https://www.facebook.com/groups/177837192996332/permalink/1263497307763643
234415113971761_1278557212890874,https://www.facebook.com/groups/234415113971761/permalink/1278557212890874
1017344198620078_1886686918352464,https://www.facebook.com/groups/1017344198620078/permalink/1886686918352464
100064872902916_469616688544091,https://www.facebook.com/100064872902916/posts/469616688544091
1333249456756869_5465298330218607,https://www.facebook.com/groups/1333249456756869/permalink/5465298330218607
100064034290578_481619650649174,https://www.facebook.com/100064034290578/posts/481619650649174
100193665453009_492004009605304,https://www.facebook.com/100193665453009/posts/492004009605304
354957294570092_5624166104315825,https://www.facebook.com/groups/354957294570092/permalink/5624166104315825
726667274430121_1556669228096584,https://www.facebook.com/groups/726667274430121/permalink/1556669228096584
100066418943152_437323101824984,https://www.facebook.com/100066418943152/posts/437323101824984
363676273781827_2407187339430700,https://www.facebook.com/groups/363676273781827/permalink/2407187339430700
881592012667823_1322267721933581,https://www.facebook.com/groups/881592012667823/permalink/1322267721933581
168846983749799_1112109389423549,https://www.facebook.com/groups/168846983749799/permalink/1112109389423549
100063692644342_519314776868273,https://www.facebook.com/100063692644342/posts/519314776868273
152503696686182_531086898827858,https://www.facebook.com/groups/152503696686182/permalink/531086898827858
