platformId,postUrl
353401238501656_1444502612724841,https://www.facebook.com/groups/353401238501656/permalink/1444502612724841
1059721280801806_5481569775283579,https://www.facebook.com/groups/1059721280801806/permalink/5481569775283579
445947982103565_5789629671068676,https://www.facebook.com/groups/445947982103565/permalink/5789629671068676
353401238501656_1444502602724842,https://www.facebook.com/groups/353401238501656/permalink/1444502602724842
353401238501656_1444502592724843,https://www.facebook.com/groups/353401238501656/permalink/1444502592724843
559413711161337_1524150681354297,https://www.facebook.com/groups/559413711161337/permalink/1524150681354297
353401238501656_1444502589391510,https://www.facebook.com/groups/353401238501656/permalink/1444502589391510
302150710330349_1257536901458387,https://www.facebook.com/groups/302150710330349/permalink/1257536901458387
353401238501656_1444502572724845,https://www.facebook.com/groups/353401238501656/permalink/1444502572724845
2090760914381903_4377135152411123,https://www.facebook.com/groups/2090760914381903/permalink/4377135152411123
280624697102773_650141846817721,https://www.facebook.com/groups/280624697102773/permalink/650141846817721
535160983302554_2259970204154948,https://www.facebook.com/groups/535160983302554/permalink/2259970204154948
925403167919422_1605760913216974,https://www.facebook.com/groups/925403167919422/permalink/1605760913216974
1539382729449842_5365379536850123,https://www.facebook.com/groups/1539382729449842/permalink/5365379536850123
1539382729449842_5365379503516793,https://www.facebook.com/groups/1539382729449842/permalink/5365379503516793
909759799160274_2608081215994782,https://www.facebook.com/groups/909759799160274/permalink/2608081215994782
1539382729449842_5365379473516796,https://www.facebook.com/groups/1539382729449842/permalink/5365379473516796
1539382729449842_5365379430183467,https://www.facebook.com/groups/1539382729449842/permalink/5365379430183467
444062138991478_5628893130508327,https://www.facebook.com/groups/444062138991478/permalink/5628893130508327
330650121348121_781926892887106,https://www.facebook.com/groups/330650121348121/permalink/781926892887106
1539382729449842_5365379393516804,https://www.facebook.com/groups/1539382729449842/permalink/5365379393516804
1539382729449842_5365379360183474,https://www.facebook.com/groups/1539382729449842/permalink/5365379360183474
1539382729449842_5365379283516815,https://www.facebook.com/groups/1539382729449842/permalink/5365379283516815
855754684627739_2100787483457780,https://www.facebook.com/groups/855754684627739/permalink/2100787483457780
1539382729449842_5365379243516819,https://www.facebook.com/groups/1539382729449842/permalink/5365379243516819
1539382729449842_5365379186850158,https://www.facebook.com/groups/1539382729449842/permalink/5365379186850158
674568059366718_2412085365614970,https://www.facebook.com/groups/674568059366718/permalink/2412085365614970
1539382729449842_5365379136850163,https://www.facebook.com/groups/1539382729449842/permalink/5365379136850163
262580867199154_3988362851287585,https://www.facebook.com/groups/262580867199154/permalink/3988362851287585
2290319057914538_3334929603453473,https://www.facebook.com/groups/2290319057914538/permalink/3334929603453473
347541796199603_1130282411258867,https://www.facebook.com/groups/347541796199603/permalink/1130282411258867
1576820592472580_2277010432453589,https://www.facebook.com/groups/1576820592472580/permalink/2277010432453589
359778828900245_676120420599416,https://www.facebook.com/groups/359778828900245/permalink/676120420599416
1923252264570704_3416597418569507,https://www.facebook.com/groups/1923252264570704/permalink/3416597418569507
128789487191179_8010272532376129,https://www.facebook.com/groups/128789487191179/permalink/8010272532376129
1923252264570704_3417016061860976,https://www.facebook.com/groups/1923252264570704/permalink/3417016061860976
562398577200594_5483868011720268,https://www.facebook.com/groups/562398577200594/permalink/5483868011720268
676019249230403_2362952290537082,https://www.facebook.com/groups/676019249230403/permalink/2362952290537082
2693977677496678_3424095507818221,https://www.facebook.com/groups/2693977677496678/permalink/3424095507818221
246710653347589_663724521646198,https://www.facebook.com/groups/246710653347589/permalink/663724521646198
100064844705108_467205682117585,https://www.facebook.com/100064844705108/posts/467205682117585
430576670467957_2066584353533839,https://www.facebook.com/groups/430576670467957/permalink/2066584353533839
108427485845939_5687379591284006,https://www.facebook.com/groups/108427485845939/permalink/5687379591284006
902653310507905_1279631142810118,https://www.facebook.com/groups/902653310507905/permalink/1279631142810118
135790033808323_1100055234048460,https://www.facebook.com/groups/135790033808323/permalink/1100055234048460
453226782476270_837292900736321,https://www.facebook.com/groups/453226782476270/permalink/837292900736321
2450431038543290_3214435665476153,https://www.facebook.com/groups/2450431038543290/permalink/3214435665476153
157539078282100_1077792432923422,https://www.facebook.com/groups/157539078282100/permalink/1077792432923422
318054155770542_1131776464398303,https://www.facebook.com/groups/318054155770542/permalink/1131776464398303
318054155770542_1131886764387273,https://www.facebook.com/groups/318054155770542/permalink/1131886764387273
318054155770542_1132014037707879,https://www.facebook.com/groups/318054155770542/permalink/1132014037707879
855754684627739_2100786950124500,https://www.facebook.com/groups/855754684627739/permalink/2100786950124500
2660733194138193_3285746861636820,https://www.facebook.com/groups/2660733194138193/permalink/3285746861636820
164092370959770_1083917128977285,https://www.facebook.com/groups/164092370959770/permalink/1083917128977285
438316343256855_1518530325235446,https://www.facebook.com/groups/438316343256855/permalink/1518530325235446
332482053511544_5508918959201135,https://www.facebook.com/332482053511544/posts/5508918959201135
169189453696568_1140736443208526,https://www.facebook.com/groups/169189453696568/permalink/1140736443208526
920830278082191_2357700697728468,https://www.facebook.com/groups/920830278082191/permalink/2357700697728468
206900459435020_4284058571719168,https://www.facebook.com/groups/206900459435020/permalink/4284058571719168
419417811976163_1212181036033166,https://www.facebook.com/groups/419417811976163/permalink/1212181036033166
1775680405968881_2110041349199450,https://www.facebook.com/groups/1775680405968881/permalink/2110041349199450
353401238501656_1444501736058262,https://www.facebook.com/groups/353401238501656/permalink/1444501736058262
1539382729449842_5365376210183789,https://www.facebook.com/groups/1539382729449842/permalink/5365376210183789
911633035914453_1455595301518221,https://www.facebook.com/groups/911633035914453/permalink/1455595301518221
844686385620157_5597535543668527,https://www.facebook.com/groups/844686385620157/permalink/5597535543668527
100066657761828_439239798307942,https://www.facebook.com/100066657761828/posts/439239798307942
103446951334400_635759341436489,https://www.facebook.com/103446951334400/posts/635759341436489
